customerid,cuscode,customer,total_sales_value,avg_invoice_value,invoice_count,active_months,first_purchase,last_purchase,unique_products,unique_categories,top_category,relationship_years,recency_days,purchase_frequency,category_concentration,behaviour_cluster,cluster_name,pca_x,pca_y
1155440000230,12775,Matcha Jasmine Trading,100000.0,50000.0,2,2,2025-02-11,2025-06-23,1,1,GLOBAL,0.36,211,1.0,1.0,1,High Frequency Buyers,-1.096937766209753,0.29354672829250494
11567000003966,12151,Darjeeling Clover Beverages BF1,904320.0,129188.57142857143,7,4,2020-08-31,2021-02-23,3,2,RETAIL,0.48,1792,1.75,0.5,1,High Frequency Buyers,-0.19081799815572675,-0.23218660607579097
1157550000792,12830,GreenLeaf Cedar Exports,279783.07,6823.9773170731705,4,4,2025-06-18,2025-09-03,18,1,RETAIL,0.21,139,1.0,1.0,1,High Frequency Buyers,-0.9550017835471976,0.27734281036597347
11582000004045,12313,White Pearl Palm Tea Co. B97,1500.0,1500.0,1,1,2021-11-03,2021-11-03,1,1,GLOBAL,0.0,1539,1.0,1.0,1,High Frequency Buyers,-1.5844235935718822,0.6323289520487644
11585000014254,12664,Darjeeling Rosewood Tea Works 5AA,2608500.0,434750.0,5,5,2024-08-28,2025-08-20,6,1,GLOBAL,0.98,153,1.0,1.0,1,High Frequency Buyers,-0.9429922273849829,0.2811843585436665
11618000003651,12432,White Pearl Magnolia Imports,2211930.0,96170.86956521739,23,21,2022-08-09,2025-09-09,2,1,RETAIL,3.09,133,1.095,1.0,3,Strategic High-Value,-0.29312518621812905,0.003786240811301611
11655000000736,12001,White Pearl Bamboo Imports 072,11400.0,11400.0,1,1,2019-10-14,2019-10-14,1,1,GLOBAL,0.0,2290,1.0,1.0,1,High Frequency Buyers,-1.8254126239132806,0.810319918915264
11655000000761,12002,Sencha Clover Imports E5C,14750.0,14750.0,1,1,2019-10-10,2019-10-10,1,1,GLOBAL,0.0,2294,1.0,1.0,1,High Frequency Buyers,-1.8270700407225635,0.811701360518794
11664000000330,11820,Matcha Maple Tea Co. 309,3250042.0,72223.15555555555,44,29,2018-06-12,2025-02-14,3,1,GLOBAL,6.68,340,1.517,1.0,3,Strategic High-Value,0.33167333481273886,-0.19671549635307864
11675000000069,11787,Assam Magnolia Imports B30,53445739.32,41656.850600155885,209,84,2018-04-30,2025-09-30,74,2,RETAIL,7.42,112,2.488,0.5,4,High Value One-Off,3.6641644630271166,-0.9842782539106562
11675000000077,11788,Sencha Lotus Holdings 7EA,163200.0,10880.0,12,11,2018-05-25,2020-02-13,2,2,FOOD SERVICE,1.72,2168,1.091,0.5,1,High Frequency Buyers,-0.03613573755645493,-0.37475618420534007
11675000000085,11789,Herbal Magnolia Imports,273600.0,5583.673469387755,20,19,2021-01-12,2025-09-18,8,2,FOOD SERVICE,4.68,124,1.053,0.5,4,High Value One-Off,1.2069522477473709,-1.12966499917806
11675000000093,11790,White Pearl Palm Trading,39270.0,4363.333333333333,1,1,2018-04-30,2018-04-30,9,1,RETAIL,0.0,2822,1.0,1.0,1,High Frequency Buyers,-1.951915459206547,0.9360254372066883
11675000000112,11792,White Pearl Ivy Distributors 2B1,17444.0,2180.5,3,2,2018-06-11,2021-03-17,8,2,FOOD SERVICE,2.77,1770,1.5,0.5,4,High Value One-Off,0.09540922825361016,-0.46099731262147203
11688000000725,11873,Silver Tip Lotus Holdings,99113.7,1415.9099999999999,3,3,2019-04-08,2023-11-17,48,2,FOOD SERVICE,4.61,795,1.0,0.5,4,High Value One-Off,0.8500733550109423,-0.8940319387779442
11698000000312,11903,Ceylon Clover Trading 9DA,1722130.0,172213.0,10,9,2018-12-03,2025-07-23,4,1,GLOBAL,6.64,181,1.111,1.0,3,Strategic High-Value,-0.09773980404130858,-0.2002825607715696
11725000005414,12288,Golden Bud Rosewood Trading DFA,813182.25,813182.25,1,1,2021-08-19,2021-08-19,1,1,GLOBAL,0.0,1615,1.0,1.0,1,High Frequency Buyers,-1.7007284265819664,0.7569038871380763
11746000011108,12550,White Pearl Ivy Tea Works 9A7,19850.0,19850.0,1,1,2023-09-14,2023-09-14,1,1,GLOBAL,0.0,859,1.0,1.0,1,High Frequency Buyers,-1.3693147541782569,0.47475574454026787
11796000004282,12216,Darjeeling Sage Beverages,82080.0,27360.0,3,3,2021-02-11,2021-04-28,1,1,RETAIL,0.21,1728,1.0,1.0,1,High Frequency Buyers,-1.5772384687421583,0.6546074272570508
11808000005344,12251,Sencha Cedar Tea Works F42,85200.0,85200.0,1,1,2021-05-12,2021-05-12,1,1,GLOBAL,0.0,1714,1.0,1.0,1,High Frequency Buyers,-1.6498080592142592,0.6845038553760875
11819000000766,11978,White Pearl Jasmine Beverages A20,4613122.5,2306561.25,2,2,2019-07-30,2020-03-11,2,1,GLOBAL,0.62,2141,1.0,1.0,1,High Frequency Buyers,-1.9223709021314987,1.0375395946633836
11820000004453,12294,Matcha Orchid Beverages,688350.0,49167.857142857145,13,8,2021-09-28,2022-08-18,4,1,GLOBAL,0.89,1251,1.625,1.0,1,High Frequency Buyers,-1.169583473660356,0.5532911818757954
11820000004476,12295,Black Gold Hibiscus Trading,8500.0,8500.0,1,1,2021-09-28,2021-09-28,1,1,GLOBAL,0.0,1575,1.0,1.0,1,High Frequency Buyers,-1.5967155354296045,0.6417188990468855
11829000003591,12495,Herbal Rosewood Tea Co. 368,50623.100000000006,10124.62,3,3,2023-05-10,2024-08-30,2,1,RETAIL,1.31,508,1.0,1.0,1,High Frequency Buyers,-1.0357962527160829,0.27885455595075
11832000013301,12544,Oolong Clover Trading,93900.0,18780.0,5,5,2023-10-30,2024-05-09,3,2,FOOD SERVICE,0.53,621,1.0,0.5,4,High Value One-Off,0.17104809543125205,-0.6283486901021079
11843000008676,12215,Oolong Willow Beverages E16,385600.0,96400.0,4,2,2021-02-10,2021-03-17,3,1,GLOBAL,0.1,1770,2.0,1.0,1,High Frequency Buyers,-1.5573316899578864,0.810407034684728
1185990000414,12790,Black Gold Ivy Tea Co.,40000.0,5000.0,3,3,2025-03-06,2025-09-29,3,2,FOOD SERVICE,0.57,113,1.0,0.5,4,High Value One-Off,0.2972825350927455,-0.743668291961488
11877000006921,12314,White Pearl Palm Holdings,115500.0,38500.0,3,3,2021-11-03,2022-06-20,1,1,GLOBAL,0.63,1310,1.0,1.0,1,High Frequency Buyers,-1.3897261962741871,0.5248247956617484
1187880000500,12763,Herbal Clover Trading,136440.8,45480.26666666666,2,2,2025-01-31,2025-05-29,3,1,GLOBAL,0.32,236,1.0,1.0,1,High Frequency Buyers,-1.0989069939012346,0.3025413498706446
11880000002311,12186,Ceylon Fern Tea Works,833640.4,119091.48571428572,7,6,2020-12-05,2023-12-07,3,1,GLOBAL,3.0,775,1.167,1.0,1,High Frequency Buyers,-0.8283099998609239,0.2343902008285644
11888000010991,12637,GreenLeaf Lotus Tea Works,134056.95,5362.278,8,7,2024-06-03,2025-09-04,15,3,FOOD SERVICE,1.25,138,1.143,0.3333,4,High Value One-Off,1.3575818001449877,-1.3995787312396075
11914000010267,12400,Ceylon Bamboo Distributors 152,171400.0,6856.0,19,18,2022-05-04,2025-07-14,3,2,FOOD SERVICE,3.2,190,1.056,0.5,4,High Value One-Off,0.9431670365432112,-0.993904000461654
11927000006520,12638,Ceylon Maple Tea Works E01,222000.0,222000.0,1,1,2024-05-27,2024-05-27,1,1,GLOBAL,0.0,603,1.0,1.0,1,High Frequency Buyers,-1.310469640644493,0.44109825847964745
11929000001395,12086,Golden Bud Fern Distributors,3742022.13,23242.37347826087,13,6,2020-02-24,2020-08-28,108,1,GLOBAL,0.51,1971,2.167,1.0,1,High Frequency Buyers,-0.8904117912374552,0.8606364382616992
11942000003477,12177,GreenLeaf Magnolia Holdings,196850.0,39370.0,5,4,2021-02-02,2022-09-06,1,1,GLOBAL,1.59,1232,1.25,1.0,1,High Frequency Buyers,-1.2003684766531804,0.45795874751266047
1194330000154,12721,Ceylon Maple Tea Co.,485450.88,12447.458461538461,5,5,2024-12-13,2025-08-25,15,1,RETAIL,0.7,148,1.0,1.0,1,High Frequency Buyers,-0.888051676940996,0.23769096755053068
11945000001824,12031,Sencha Jasmine Holdings,550234.26,1815.9546534653466,10,10,2020-02-24,2025-09-09,55,2,RETAIL,5.54,133,1.0,0.5,4,High Value One-Off,1.3718234527150903,-1.1519644528167066
1194660001269,12867,Darjeeling Cedar Exports,160732.0,80366.0,1,1,2025-08-15,2025-08-15,2,1,GLOBAL,0.0,158,1.0,1.0,1,High Frequency Buyers,-1.146703823387221,0.31842539563500516
1195110000796,12844,Sencha Sage Trading,47455.89,804.3371186440678,1,1,2025-08-28,2025-08-28,59,2,FOOD SERVICE,0.0,145,1.0,0.5,4,High Value One-Off,0.4674895931677099,-0.6735994231405035
11958000003791,12649,Matcha Palm Trading,30700.0,10233.333333333334,1,1,2024-06-25,2024-06-25,3,1,GLOBAL,0.0,574,1.0,1.0,1,High Frequency Buyers,-1.2665035789942989,0.40687608139784476
11959000004592,12208,TeaLeaf Ivy Tea Works 71C,263670.5,65917.625,3,2,2021-01-15,2022-11-16,2,1,GLOBAL,1.83,1161,1.5,1.0,1,High Frequency Buyers,-1.1704076786269892,0.4654469232504258
11971000002059,12401,Ceylon Maple Tea Works 076,110000.0,55000.0,1,1,2022-05-23,2022-05-23,2,1,GLOBAL,0.0,1338,1.0,1.0,1,High Frequency Buyers,-1.5207981716613346,0.5925598273869543
11975000010632,11924,Ceylon Fern Exports ADB,53521.74,53521.74,1,1,2019-02-06,2019-02-06,1,1,GLOBAL,0.0,2540,1.0,1.0,1,High Frequency Buyers,-1.9100375488628911,0.8746748675787743
11980000003413,12187,TeaLeaf Jasmine Imports,68718.0,3817.6666666666665,11,9,2020-12-02,2025-06-17,8,2,FOOD SERVICE,4.54,217,1.222,0.5,4,High Value One-Off,0.9564306528572445,-1.029787569498427
11980000004238,12188,TeaLeaf Jasmine Tea Co.,8076235.62,34366.96008510638,127,53,2021-02-11,2025-10-02,58,3,FOOD SERVICE,4.64,110,2.396,0.3333,4,High Value One-Off,3.180432919623797,-1.5854697570175351
11980000004680,12190,Sencha Clover Beverages,115850.0,3407.3529411764707,21,16,2020-12-10,2025-04-10,4,3,FOOD SERVICE,4.33,285,1.312,0.3333,4,High Value One-Off,1.8631313228484998,-1.6262446502316863
11980000004691,12191,White Pearl Lotus Trading,9120.0,9120.0,1,1,2020-12-10,2020-12-10,1,1,RETAIL,0.0,1867,1.0,1.0,1,High Frequency Buyers,-1.6900495213305324,0.7104999597810326
11980000004703,12192,Sencha Palm Holdings AA1,32400.0,4628.571428571428,5,5,2020-12-10,2022-01-28,3,1,FOOD SERVICE,1.13,1453,1.0,1.0,1,High Frequency Buyers,-1.31267928852943,0.5053054728807749
11980000004728,12193,Black Gold Cedar Beverages,8850.0,8850.0,1,1,2021-02-08,2021-02-08,1,1,RETAIL,0.0,1807,1.0,1.0,1,High Frequency Buyers,-1.6708551363663502,0.6963481202263021
11980000004900,12197,Silver Tip Orchid Beverages,529750.0,11036.458333333334,45,27,2020-12-21,2024-04-10,10,2,RETAIL,3.3,650,1.667,0.5,4,High Value One-Off,1.0913565060077408,-0.8369038450987863
11980000004925,12198,TeaLeaf Hibiscus Trading,6912.0,6912.0,1,1,2021-02-15,2021-02-15,1,1,RETAIL,0.0,1800,1.0,1.0,1,High Frequency Buyers,-1.6683996273428325,0.6944464661528829
11980000004992,12199,Darjeeling Hibiscus Tea Co.,1075810.0,21516.2,21,20,2020-12-16,2025-09-25,9,3,FOOD SERVICE,4.77,117,1.05,0.3333,4,High Value One-Off,2.067826892453786,-1.746814440939733
11980000005091,12202,GreenLeaf Palm Distributors,12223308.61,54813.0430941704,197,40,2021-01-08,2025-08-25,26,1,RETAIL,4.63,148,4.925,1.0,3,Strategic High-Value,0.8370523796462265,0.5159314626454342
12006000005497,12433,Black Gold Orchid Exports,12750.0,12750.0,1,1,2022-08-09,2022-08-09,1,1,GLOBAL,0.0,1260,1.0,1.0,1,High Frequency Buyers,-1.4965876108005136,0.56816672445065
1200880000854,12876,Golden Bud Clover Beverages 59E,332500.0,332500.0,1,1,2025-08-27,2025-08-27,1,1,GLOBAL,0.0,146,1.0,1.0,1,High Frequency Buyers,-1.1770343679882294,0.3481037709914453
12013000001220,12332,Sencha Magnolia Trading D3B,327550.0,27295.833333333332,1,1,2021-12-15,2021-12-15,12,1,GLOBAL,0.0,1497,1.0,1.0,1,High Frequency Buyers,-1.5145093968038372,0.6293726913848317
12017000008256,12473,Golden Bud Fern Exports 076,119682.56,39894.18666666667,1,1,2022-12-31,2022-12-31,3,1,GLOBAL,0.0,1116,1.0,1.0,1,High Frequency Buyers,-1.442785459667114,0.53864990906936
12031000000160,11913,Oolong Maple Beverages 3D7,276000.0,34500.0,8,8,2019-03-22,2020-09-09,2,2,RETAIL,1.47,1959,1.0,0.5,1,High Frequency Buyers,-0.07526393605239078,-0.39868044343351744
1203880002952,12892,Sencha Clover Imports 7E6,120000.0,120000.0,1,1,2025-09-11,2025-09-11,1,1,GLOBAL,0.0,131,1.0,1.0,1,High Frequency Buyers,-1.1481496020559803,0.3166419266406102
12049000009537,12520,GreenLeaf Willow Holdings 1AF,313600.0,313600.0,1,1,2023-05-23,2023-05-23,1,1,GLOBAL,0.0,973,1.0,1.0,1,High Frequency Buyers,-1.439032087407195,0.5401897358308084
1206770000133,12745,Sencha Hibiscus Distributors,290000.0,29000.0,5,5,2024-12-24,2025-07-17,2,2,FOOD SERVICE,0.56,187,1.0,0.5,4,High Value One-Off,0.3077442857256446,-0.7305107542093194
12076000007949,12476,Darjeeling Lotus Trading,171810811.1,31964.802065116277,528,34,2023-01-12,2025-10-09,513,2,RETAIL,2.74,103,15.529,0.5,0,Loyal Medium Buyers,5.817421488527823,2.4362275947434417
12083000000342,11915,Golden Bud Hibiscus Trading 162,6787.96,6787.96,1,1,2019-01-07,2019-01-07,1,1,GLOBAL,0.0,2570,1.0,1.0,1,High Frequency Buyers,-1.9143206326831734,0.8755899673422433
12102000001530,11983,Darjeeling Orchid Distributors 594,1217407.31,3043.5182750000004,35,29,2019-09-24,2025-10-23,82,2,RETAIL,6.08,89,1.207,0.5,4,High Value One-Off,2.0258135435389226,-1.2531143204687978
1211550000335,12824,Oolong Maple Beverages 63F,54000.0,27000.0,2,2,2025-06-05,2025-10-03,1,1,RETAIL,0.33,109,1.0,1.0,1,High Frequency Buyers,-1.0657692192547121,0.2687469070530192
12118000005868,12209,Herbal Sage Exports,324100.0,8102.5,17,15,2021-01-08,2025-09-04,8,2,FOOD SERVICE,4.65,138,1.133,0.5,4,High Value One-Off,1.118872276480562,-1.093748793356862
1212660000541,12791,TeaLeaf Fern Tea Co.,585500.0,24395.833333333332,13,6,2025-03-25,2025-09-30,17,1,GLOBAL,0.52,112,2.167,1.0,1,High Frequency Buyers,-0.7892744542376369,0.38933324431592037
12141000008288,12474,Silver Tip Lotus Tea Co.,93380.1,2523.786486486487,2,2,2023-04-10,2025-05-30,36,1,RETAIL,2.14,235,1.0,1.0,1,High Frequency Buyers,-0.6792103279827918,0.15867550253750357
12190000002292,12446,Darjeeling Clover Beverages ACC,423124.94,8815.102916666667,9,7,2022-10-13,2025-06-17,17,1,GLOBAL,2.68,217,1.286,1.0,3,Strategic High-Value,-0.5765077675646696,0.12496549479409656
12192000000556,11904,Ceylon Rosewood Holdings F7A,367600.0,33418.181818181816,9,6,2018-12-03,2025-09-29,7,1,GLOBAL,6.82,113,1.5,1.0,3,Strategic High-Value,-0.06230022043075487,-0.19246423565474405
12198000002982,12227,Black Gold Cedar Holdings EDF,736789.66,32034.333043478262,12,12,2021-03-12,2024-12-21,13,1,GLOBAL,3.78,395,1.0,1.0,3,Strategic High-Value,-0.42479539419662116,0.024292934253773244
1221660000514,12825,Sencha Rosewood Tea Works C6E,701694.92,233898.30666666667,2,2,2025-06-12,2025-07-09,2,1,GLOBAL,0.07,195,1.0,1.0,1,High Frequency Buyers,-1.1441105897941592,0.3394401059525977
12254000001902,12435,Matcha Rosewood Trading,447967.5,1599.8839285714287,18,17,2022-10-08,2025-10-02,44,2,FOOD SERVICE,2.98,110,1.059,0.5,4,High Value One-Off,1.1379960417377937,-0.9829242818414691
12254000001915,12436,Black Gold Sage Beverages,256300.0,12204.761904761905,21,16,2022-08-26,2025-07-07,3,2,RETAIL,2.86,197,1.312,0.5,4,High Value One-Off,0.8726019179064417,-0.9191724699616692
12284000010941,12551,Darjeeling Willow Tea Co. 34B,4084.08,4084.08,1,1,2023-09-25,2023-09-25,1,1,GLOBAL,0.0,848,1.0,1.0,1,High Frequency Buyers,-1.3640138135213082,0.4700953444137467
12298000001546,12210,GreenLeaf Palm Beverages,49526.3,4952.63,2,2,2021-01-07,2021-07-05,10,1,GLOBAL,0.49,1660,1.0,1.0,1,High Frequency Buyers,-1.4897518311636646,0.6196888440072867
12301000000759,12006,White Pearl Maple Imports 0BC,21948899.9,318099.9985507246,59,29,2020-02-12,2025-08-25,7,1,GLOBAL,5.53,148,2.034,1.0,3,Strategic High-Value,0.33994345426429096,0.07397877185349232
12301000000784,12007,GreenLeaf Palm Trading,22875009.5,363095.3888888889,61,33,2020-02-28,2025-05-21,5,1,GLOBAL,5.23,244,1.848,1.0,3,Strategic High-Value,0.3290036696855314,0.08748431342638661
12308000003605,12217,White Pearl Cedar Exports,69063.0,4604.2,10,5,2021-02-11,2021-09-22,4,1,RETAIL,0.61,1581,2.0,1.0,1,High Frequency Buyers,-1.3486427999779937,0.7024094990643293
12310000002758,12170,Ceylon Bamboo Distributors D30,23455280.0,7818426.666666667,3,3,2021-02-16,2023-07-07,3,1,GLOBAL,2.38,928,1.0,1.0,1,High Frequency Buyers,-1.8583660311278476,1.4139798711659444
12311000000875,12253,Golden Bud Orchid Distributors 383,5595.56,2797.78,2,2,2021-05-11,2021-12-31,1,1,GLOBAL,0.64,1481,1.0,1.0,1,High Frequency Buyers,-1.4605766722262417,0.5638289980892561
12322000001852,12252,Oolong Magnolia Trading 59C,22500.0,22500.0,1,1,2021-05-11,2021-05-11,1,1,GLOBAL,0.0,1715,1.0,1.0,1,High Frequency Buyers,-1.6430183603326365,0.6764973213680919
1234770000547,12864,GreenLeaf Clover Distributors,821048.8300000001,32841.9532,6,3,2025-08-05,2025-10-07,18,1,RETAIL,0.17,105,2.0,1.0,1,High Frequency Buyers,-0.9057008400083548,0.4067928240152018
12395000001202,12112,Silver Tip Bamboo Trading,40352.39,1222.799696969697,1,1,2020-07-23,2020-07-23,33,1,RETAIL,0.0,2007,1.0,1.0,1,High Frequency Buyers,-1.563725627467003,0.747656843205403
1239550000085,12715,Assam Fern Exports D5F,101694.92,101694.92,1,1,2024-11-20,2024-11-20,1,1,GLOBAL,0.0,426,1.0,1.0,1,High Frequency Buyers,-1.2402959999353236,0.38364113578902204
12396000011710,12659,Ceylon Hibiscus Tea Co.,623250.0,56659.09090909091,9,6,2024-07-24,2025-03-20,4,1,GLOBAL,0.65,306,1.5,1.0,1,High Frequency Buyers,-0.9525979886874463,0.3422603681415813
1243220000618,12898,GreenLeaf Orchid Beverages 02F,52149.99,6518.74875,1,1,2025-09-22,2025-09-22,8,1,GLOBAL,0.0,120,1.0,1.0,1,High Frequency Buyers,-1.0944292804291862,0.30051021479429907
12459000021239,12507,TeaLeaf Sage Exports,788000.0,197000.0,4,4,2023-04-20,2025-06-17,2,1,GLOBAL,2.16,217,1.0,1.0,1,High Frequency Buyers,-0.8291837566165826,0.16671000885391635
12470000005155,12196,Golden Bud Willow Imports,916259.36,305419.7866666667,3,3,2020-12-21,2022-10-18,1,1,GLOBAL,1.82,1190,1.0,1.0,1,High Frequency Buyers,-1.2235323358356824,0.44128784916429237
12470000005218,12200,White Pearl Bamboo Tea Works FAE,85932.0,28644.0,3,3,2020-12-16,2022-12-23,1,1,RETAIL,2.02,1124,1.0,1.0,1,High Frequency Buyers,-1.146596502125598,0.37031225297224146
12470000005243,12201,GreenLeaf Rosewood Beverages 6AB,18750.0,4687.5,4,4,2020-12-16,2022-06-08,1,1,FOOD SERVICE,1.48,1322,1.0,1.0,1,High Frequency Buyers,-1.2568734921162954,0.4512641956419639
12470000005321,12203,Assam Fern Trading,100000.0,7692.307692307692,13,13,2020-12-17,2025-08-07,3,2,FOOD SERVICE,4.64,166,1.0,0.5,4,High Value One-Off,1.0286355818469786,-1.0976376034988031
12474000013939,12254,Matcha Palm Exports 493,327900.0,23421.428571428572,2,2,2021-05-11,2022-10-27,10,1,GLOBAL,1.46,1181,1.0,1.0,1,High Frequency Buyers,-1.210531636781584,0.43468602370447035
1247440001042,12877,Assam Palm Holdings,173728.82,57909.60666666667,2,1,2025-09-08,2025-09-08,2,1,GLOBAL,0.0,134,2.0,1.0,1,High Frequency Buyers,-1.071561383020632,0.43049042331045423
12507000002085,11972,TeaLeaf Lotus Tea Works,22150.0,4430.0,1,1,2019-07-09,2019-07-09,5,1,GLOBAL,0.0,2387,1.0,1.0,1,High Frequency Buyers,-1.834293853951088,0.8329595201738705
12555000002201,11916,Sencha Rosewood Tea Works,555.45,555.45,1,1,2019-01-09,2019-01-09,1,1,GLOBAL,0.0,2568,1.0,1.0,1,High Frequency Buyers,-1.9129751815050424,0.8743001697387878
12575000006539,12118,Oolong Hibiscus Trading 96E,105000.0,35000.0,3,3,2020-06-02,2023-10-02,1,1,GLOBAL,3.33,841,1.0,1.0,1,High Frequency Buyers,-0.8847308841217585,0.20159741110578513
12575000006601,12119,Oolong Fern Beverages 202,244595.76,30574.47,6,6,2020-06-08,2025-02-17,6,1,GLOBAL,4.7,337,1.0,1.0,3,Strategic High-Value,-0.4521169427208914,-0.03777139103058332
1258220000230,12725,Silver Tip Cedar Exports CF2,387000.0,20368.42105263158,8,6,2025-01-31,2025-09-19,6,2,FOOD SERVICE,0.63,123,1.333,0.5,4,High Value One-Off,0.40414988661728485,-0.7133418109108052
1262880000096,12710,Matcha Clover Tea Works,550847.46,550847.46,1,1,2024-11-12,2024-11-12,1,1,GLOBAL,0.0,434,1.0,1.0,1,High Frequency Buyers,-1.293777295647703,0.44456363961414164
12634000002450,12218,Black Gold Ivy Tea Co. C1A,305675.68,14555.984761904761,17,16,2021-02-12,2025-09-18,3,2,RETAIL,4.6,124,1.062,0.5,4,High Value One-Off,1.1054485339868394,-1.107668676204402
1263990000633,12832,White Pearl Sage Tea Co. B7F,234745.77000000002,78248.59000000001,3,2,2025-06-18,2025-09-18,1,1,GLOBAL,0.25,124,1.5,1.0,1,High Frequency Buyers,-1.053677845526934,0.34696788190685646
12641000000163,11952,Golden Bud Magnolia Tea Co.,302980.65,1870.2509259259261,18,15,2019-07-08,2025-10-30,60,2,RETAIL,6.31,82,1.2,0.5,4,High Value One-Off,1.6368874891576173,-1.2209520523891164
1265550002814,12811,Silver Tip Orchid Imports,119105.08,119105.08,1,1,2025-05-08,2025-05-08,1,1,RETAIL,0.0,257,1.0,1.0,1,High Frequency Buyers,-1.1882920540489792,0.34616862285173
1266990000654,12838,Ceylon Magnolia Imports E1E,84882.11,5305.131875,1,1,2025-09-08,2025-09-08,16,1,RETAIL,0.0,134,1.0,1.0,1,High Frequency Buyers,-1.056148261004611,0.3051042332489292
12674000006383,12665,Silver Tip Ivy Imports,353820.0,14742.5,17,9,2024-09-05,2025-10-03,7,3,FOOD SERVICE,1.08,109,1.889,0.3333,4,High Value One-Off,1.3973808546845057,-1.3031011215802142
12674000006410,12667,Ceylon Palm Tea Co.,37392.0,1289.3793103448277,1,1,2025-02-03,2025-02-03,29,2,RETAIL,0.0,351,1.0,0.5,4,High Value One-Off,0.24221444233713382,-0.6298403905963463
12675000006409,12625,Black Gold Clover Tea Co. 236,4139440.0,376312.7272727273,11,8,2024-04-25,2025-10-09,4,1,GLOBAL,1.46,103,1.375,1.0,1,High Frequency Buyers,-0.772410173333244,0.267765084522752
12678000006999,12443,Ceylon Palm Trading,120000.0,120000.0,1,1,2022-09-13,2022-09-13,1,1,GLOBAL,0.0,1225,1.0,1.0,1,High Frequency Buyers,-1.4975690382209765,0.5740300146922371
12693000000192,11824,Silver Tip Clover Distributors,1417.5,708.75,2,2,2018-06-28,2018-10-31,1,1,GLOBAL,0.34,2638,1.0,1.0,1,High Frequency Buyers,-1.8693129848972638,0.8593501116858262
12703000005246,12565,GreenLeaf Lotus Tea Works AAE,814029.66,271343.22000000003,3,2,2023-10-30,2024-01-30,2,1,GLOBAL,0.25,721,1.5,1.0,1,High Frequency Buyers,-1.259675760240616,0.5152903261608286
12709000000614,11927,Sencha Magnolia Distributors 81D,1315040.0,657520.0,2,2,2019-03-05,2019-11-08,2,1,GLOBAL,0.68,2265,1.0,1.0,1,High Frequency Buyers,-1.7725079372515686,0.835298437116319
