customerid,cuscode,customer,country,risk_band_predicted,prob_high,prob_medium,prob_low,risk_score,risk_bucket,total_outstanding_usd,total_outstanding_lkr,max_overdue_days,avg_overdue_days,invoice_count,receipt_count,debit_note_count,credit_note_count,behaviour_cluster,cluster_name,unique_products,unique_categories,top_category,outstanding_0_30,outstanding_31_60,outstanding_61_90,outstanding_91_plus
13591000002128,11312,TeaLeaf Ivy Exports,SRI LANKA,High,0.857,0.1305,0.0125,85.7,High Risk,245456.36000000002,31961814.0,4965,4041.25,4,0.0,0.0,0.0,0.0,No Sales History,0.0,0.0,Unknown,0.0,0.0,0.0,245456.36000000002
13591000002146,11321,Ceylon Lotus Holdings E62,SRI LANKA,Low,0.104,0.0489,0.847,10.4,Low Risk,1183.308577713372,353000.0,0,0.0,1,0.0,0.0,0.0,3.0,Strategic High-Value,25.0,1.0,GLOBAL,1183.308577713372,0.0,0.0,0.0
13591000002168,11333,Sencha Rosewood Tea Co.,SRI LANKA,High,0.8736,0.0512,0.0752,87.4,High Risk,5537.51576940435,1625073.0,646,186.40540540540542,37,41.0,5.0,4.0,1.0,High Frequency Buyers,3.0,1.0,GLOBAL,2.731121125221904,0.0,76.63276592686148,5458.151882352267
13591000002174,11336,White Pearl Hibiscus Beverages,BAHRAIN,Medium,0.3242,0.3693,0.3065,32.4,Medium Risk,15798.52,4705027.5,0,0.0,3,0.0,0.0,0.0,4.0,High Value One-Off,28.0,2.0,RETAIL,15798.52,0.0,0.0,0.0
13591000002178,11340,White Pearl Maple Tea Works,SRI LANKA,High,0.5625,0.286,0.1515,56.2,Medium Risk,120.44922308102616,35929.0,610,305.0,2,0.0,0.0,0.0,4.0,High Value One-Off,6.0,2.0,RETAIL,120.3714537541819,0.0,0.0,0.0777693268442607
13591000002194,11349,Sencha Hibiscus Beverages 224,SRI LANKA,Medium,0.3322,0.4226,0.2452,33.2,Medium Risk,269.8802230192439,80631.0,18,9.333333333333334,3,0.0,0.0,0.0,3.0,Strategic High-Value,44.0,1.0,GLOBAL,269.8802230192439,0.0,0.0,0.0
13591000002196,11350,Matcha Palm Holdings,MAURITIUS,High,0.7268,0.1282,0.145,72.7,High Risk,40249.91,12020567.2,0,0.0,1,0.0,1.0,2.0,4.0,High Value One-Off,70.0,2.0,FOOD SERVICE,40249.91,0.0,0.0,0.0
13591000002222,11364,Darjeeling Fern Exports 8A1,SRI LANKA,High,0.8715,0.0075,0.121,87.2,High Risk,1715.069148311302,492000.0,297,297.0,1,0.0,0.0,0.0,4.0,High Value One-Off,17.0,2.0,RETAIL,0.0,0.0,0.0,1715.069148311302
13591000002230,11368,TeaLeaf Orchid Trading,UNITED KINGDOM,Low,0.3507,0.0635,0.5858,35.1,Medium Risk,634.0,189120.7,0,0.0,1,1.0,0.0,0.0,3.0,Strategic High-Value,1.0,1.0,GLOBAL,634.0,0.0,0.0,0.0
13591000002264,11385,Assam Sage Exports,OMAN,High,0.935,0.0123,0.0526,93.5,High Risk,799.9999999999995,228877.1,214,214.0,1,0.0,2.0,0.0,4.0,High Value One-Off,49.0,2.0,FOOD SERVICE,0.0,0.0,0.0,799.9999999999995
13591000002272,11389,TeaLeaf Hibiscus Trading 720,SRI LANKA,Medium,0.3767,0.5109,0.1124,37.7,Medium Risk,303.35954207851137,90500.0,42,26.5,2,0.0,0.0,0.0,3.0,Strategic High-Value,14.0,1.0,GLOBAL,78.775500216046,224.5840418624654,0.0,0.0
13591000002278,11392,Assam Willow Imports 48D,SRI LANKA,High,0.4971,0.3267,0.1762,49.7,Medium Risk,18952.21488298857,5642095.4,66,28.8,5,0.0,0.0,0.0,3.0,Strategic High-Value,10.0,1.0,GLOBAL,7991.877364413687,6926.05531463009,4034.282203944792,0.0
13591000002282,11394,Assam Palm Distributors 38F,SRI LANKA,High,0.6647,0.0357,0.2996,66.5,Medium Risk,101.286670650001,30208.0,9,9.0,1,2.0,0.0,0.0,3.0,Strategic High-Value,10.0,1.0,GLOBAL,101.286670650001,0.0,0.0,0.0
13591000002304,11406,Assam Jasmine Trading,SRI LANKA,High,0.6597,0.2006,0.1397,66.0,Medium Risk,182.75210744236378,54455.4,204,53.5,4,0.0,0.0,0.0,4.0,High Value One-Off,18.0,3.0,FOOD SERVICE,173.2357919518941,0.0,0.0,9.516315490469667
13591000002322,11415,Herbal Bamboo Tea Co.,GREECE,High,0.959,0.0087,0.0323,95.9,High Risk,3.0,875.6,529,529.0,1,0.0,0.0,0.0,3.0,Strategic High-Value,10.0,1.0,FOOD SERVICE,0.0,0.0,0.0,3.0
13591000002340,11424,Golden Bud Rosewood Exports BF9,SRI LANKA,High,0.9187,0.0639,0.0173,91.9,High Risk,487.34672496369996,144550.0,347,106.33333333333333,6,0.0,0.0,0.0,3.0,Strategic High-Value,3.0,1.0,FOOD SERVICE,77.48273573556169,136.29227565474275,78.06985712959603,195.5018564437995
13591000002348,11428,Silver Tip Lotus Imports A8C,SRI LANKA,Low,0.0868,0.0186,0.8946,8.7,Low Risk,229.921333532806,68544.0,0,0.0,1,0.0,0.0,0.0,4.0,High Value One-Off,7.0,2.0,RETAIL,229.921333532806,0.0,0.0,0.0
13591000002350,11429,Assam Willow Holdings A96,SRI LANKA,High,0.7657,0.0505,0.1838,76.6,High Risk,242.9984343196593,72216.0,28,28.0,1,0.0,0.0,0.0,4.0,High Value One-Off,7.0,2.0,FOOD SERVICE,242.9984343196593,0.0,0.0,0.0
13591000002368,11438,Assam Cedar Beverages D3B,TURKEY,High,0.875,0.11,0.015,87.5,High Risk,1359859.64,199991768.8,2724,2610.4375,16,2.0,1.0,1.0,0.0,No Sales History,0.0,0.0,Unknown,0.0,0.0,0.0,1359859.64
13591000002370,11439,Ceylon Bamboo Trading 850,SRI LANKA,High,0.897,0.0083,0.0947,89.7,High Risk,2524.539424420566,752634.4,45,45.0,1,0.0,0.0,0.0,1.0,High Frequency Buyers,2.0,1.0,GLOBAL,0.0,2524.539424420566,0.0,0.0
13591000002374,11441,White Pearl Orchid Tea Co.,SRI LANKA,High,0.953,0.0337,0.0133,95.3,High Risk,189.7186776992149,55995.9,270,102.0,4,0.0,0.0,0.0,4.0,High Value One-Off,26.0,3.0,FOOD SERVICE,0.0,152.29626471716287,0.0,37.42241298205203
13591000002376,11442,Herbal Hibiscus Distributors,SRI LANKA,High,0.6553,0.2205,0.1242,65.5,Medium Risk,192.15145073713802,57230.0,36,22.0,2,1.0,0.0,0.0,4.0,High Value One-Off,10.0,3.0,FOOD SERVICE,105.7665115044746,86.38493923266344,0.0,0.0
13591000002382,11445,Assam Willow Tea Co.,SRI LANKA,High,0.6005,0.2315,0.168,60.0,Medium Risk,356.2784509609194,106300.0,443,147.66666666666666,3,1.0,0.0,0.0,4.0,High Value One-Off,74.0,3.0,RETAIL,355.9428088574369,0.0,0.0,0.3356421034824882
13591000002384,11446,Matcha Palm Tea Works,SRI LANKA,High,0.8732,0.004,0.1228,87.3,High Risk,54.91161872131099,16360.2,467,467.0,1,0.0,0.0,0.0,4.0,High Value One-Off,13.0,3.0,RETAIL,0.0,0.0,0.0,54.91161872131099
13591000002386,11447,Darjeeling Palm Imports,SRI LANKA,Low,0.1407,0.0062,0.8531,14.1,Low Risk,416.7780569800685,124296.0,0,0.0,1,1.0,0.0,0.0,3.0,Strategic High-Value,51.0,1.0,RETAIL,416.7780569800685,0.0,0.0,0.0
13591000002400,11456,Matcha Fern Beverages,SRI LANKA,High,0.836,0.1036,0.0604,83.6,High Risk,77.93615334336931,23204.0,372,211.2,5,2.0,0.0,0.0,3.0,Strategic High-Value,4.0,1.0,FOOD SERVICE,77.67765051304262,0.0,0.0,0.2585028303266853
13591000002406,11459,Assam Clover Imports,SRI LANKA,Medium,0.1472,0.7395,0.1133,14.7,Low Risk,503.9492084973607,150450.0,28,14.0,2,0.0,0.0,0.0,4.0,High Value One-Off,24.0,3.0,FOOD SERVICE,503.9492084973607,0.0,0.0,0.0
13591000002408,11460,GreenLeaf Fern Tea Co. E46,SRI LANKA,Medium,0.2007,0.683,0.1163,20.1,Low Risk,9454.55039441513,2819742.7,36,7.142857142857143,14,1.0,0.0,0.0,3.0,Strategic High-Value,104.0,1.0,RETAIL,8819.499785260783,635.0506091543466,0.0,0.0
13591000002416,11464,TeaLeaf Hibiscus Distributors,ARGENTINA,High,0.4955,0.0861,0.4184,49.6,Medium Risk,72044.4,21525411.4,0,0.0,1,0.0,0.0,0.0,4.0,High Value One-Off,71.0,3.0,RETAIL,72044.4,0.0,0.0,0.0
13591000002452,11483,Black Gold Magnolia Imports,SRI LANKA,Medium,0.2272,0.6042,0.1686,22.7,Low Risk,204.46818681349419,61065.0,15,7.5,2,1.0,0.0,0.0,4.0,High Value One-Off,22.0,3.0,FOOD SERVICE,204.46818681349419,0.0,0.0,0.0
13591000002466,11491,Silver Tip Jasmine Imports,SRI LANKA,High,0.9599,0.027,0.013,96.0,High Risk,1957.956162519027,582059.7,135,48.125,8,0.0,0.0,1.0,3.0,Strategic High-Value,19.0,1.0,GLOBAL,977.0,740.5130718957755,0.0,240.4430906232513
13591000002474,11495,Assam Ivy Holdings,UNITED STATES,High,0.8571,0.024,0.1189,85.7,High Risk,10805.85,3118868.7,280,280.0,1,0.0,0.0,0.0,4.0,High Value One-Off,46.0,2.0,FOOD SERVICE,0.0,0.0,0.0,10805.85
13591000002492,11504,Sencha Ivy Imports 100,SRI LANKA,Medium,0.1749,0.6626,0.1625,17.5,Low Risk,4221.285183362312,1259010.0,17,8.5,2,0.0,0.0,0.0,3.0,Strategic High-Value,5.0,1.0,GLOBAL,4221.285183362312,0.0,0.0,0.0
13591000002508,11513,Silver Tip Maple Distributors,SRI LANKA,Medium,0.2577,0.4476,0.2948,25.8,Low Risk,193.37939840044248,57820.0,540,270.0,2,0.0,0.0,0.0,4.0,High Value One-Off,5.0,2.0,FOOD SERVICE,77.40543203529967,0.0,0.0,115.9739663651428
13591000002524,11521,Herbal Fern Tea Co. 4B3,SRI LANKA,Low,0.4015,0.0193,0.5792,40.2,Medium Risk,126.2096081825092,37706.9,3,3.0,1,0.0,0.0,0.0,1.0,High Frequency Buyers,14.0,1.0,GLOBAL,126.2096081825092,0.0,0.0,0.0
13591000002532,11526,Sencha Palm Imports 53E,SRI LANKA,High,0.7382,0.0356,0.2262,73.8,High Risk,0.0301146867654316,9.0,16,16.0,1,0.0,0.0,0.0,4.0,High Value One-Off,62.0,2.0,FOOD SERVICE,0.0301146867654316,0.0,0.0,0.0
13591000002538,11529,Black Gold Rosewood Beverages 06F,SRI LANKA,High,0.939,0.0017,0.0593,93.9,High Risk,0.1638692098089852,30.1,1872,1872.0,1,1.0,0.0,0.0,3.0,Strategic High-Value,68.0,1.0,GLOBAL,0.0,0.0,0.0,0.1638692098089852
13591000002560,11541,Matcha Palm Holdings 277,SRI LANKA,High,0.5157,0.4817,0.0027,51.6,Medium Risk,1678.3344557838066,500733.0,43,19.666666666666668,3,0.0,0.0,0.0,0.0,No Sales History,0.0,0.0,Unknown,1118.7993522146169,559.5351035691897,0.0,0.0
13591000002570,11546,Oolong Willow Trading,SRI LANKA,High,0.9731,0.0207,0.0062,97.3,High Risk,6718.773488335995,1225785.1,2026,1830.7857142857142,14,0.0,0.0,0.0,4.0,High Value One-Off,258.0,3.0,RETAIL,0.0,0.0,0.0,6718.773488335995
13591000002574,11548,Ceylon Ivy Trading,SRI LANKA,High,0.7755,0.0686,0.156,77.6,High Risk,129.7547548525604,38332.0,226,117.5,2,0.0,0.0,0.0,4.0,High Value One-Off,14.0,3.0,RETAIL,39.56510572265666,0.0,0.0,90.18964912990376
13591000002576,11549,Herbal Magnolia Beverages,SRI LANKA,Low,0.1116,0.017,0.8714,11.2,Low Risk,98.74010967181133,29500.0,0,0.0,1,1.0,0.0,0.0,4.0,High Value One-Off,10.0,3.0,FOOD SERVICE,98.74010967181133,0.0,0.0,0.0
13591000002584,11554,Black Gold Maple Trading 0CB,SRI LANKA,High,0.9818,0.0,0.0182,98.2,High Risk,410.6311568485316,117600.0,282,282.0,1,0.0,0.0,0.0,1.0,High Frequency Buyers,2.0,1.0,GLOBAL,0.0,0.0,0.0,410.6311568485316
13591000002656,11590,Matcha Cedar Tea Co. E3E,SRI LANKA,High,0.9814,0.0,0.0186,98.1,High Risk,33.21785176306371,9500.0,285,285.0,1,0.0,0.0,0.0,3.0,Strategic High-Value,16.0,1.0,GLOBAL,0.0,0.0,0.0,33.21785176306371
13591000002678,11601,Black Gold Clover Distributors FF2,SRI LANKA,High,0.8731,0.0834,0.0436,87.3,High Risk,95335.34668565293,28665008.900000002,1147,475.3142857142857,105,0.0,6.0,2.0,4.0,High Value One-Off,44.0,2.0,RETAIL,10083.31663457835,1229.705168796589,1232.3438919487903,82789.9809903292
13591000002682,11603,Sencha Orchid Tea Works,SRI LANKA,Low,0.2057,0.0634,0.7309,20.6,Low Risk,494.548897642125,147500.0,0,0.0,1,0.0,0.0,0.0,4.0,High Value One-Off,10.0,3.0,FOOD SERVICE,494.548897642125,0.0,0.0,0.0
13591000002688,11606,Herbal Ivy Tea Works,SINGAPORE,High,0.88,0.056,0.064,88.0,High Risk,3099.36,914805.2,501,479.5,2,1.0,0.0,0.0,3.0,Strategic High-Value,8.0,1.0,RETAIL,0.0,0.0,0.0,3099.36
13591000002696,11610,TeaLeaf Palm Trading,HONG KONG,Low,0.3855,0.1366,0.4779,38.6,Medium Risk,10669.1,3181930.4,5,1.0,5,1.0,0.0,0.0,3.0,Strategic High-Value,8.0,1.0,RETAIL,10669.1,0.0,0.0,0.0
13591000002698,11611,Assam Bamboo Tea Co.,SRI LANKA,High,0.7332,0.2295,0.0373,73.3,High Risk,1937.3802320850211,576575.1,475,79.5,10,3.0,1.0,0.0,4.0,High Value One-Off,23.0,2.0,RETAIL,849.2840384499855,494.26256415611726,593.8098229535733,0.0238065253450252
13591000002700,11612,Oolong Ivy Beverages,SRI LANKA,High,0.9686,0.0214,0.01,96.9,High Risk,80964.29721431437,23973695.4,675,295.6363636363636,44,0.0,9.0,1.0,0.0,No Sales History,0.0,0.0,Unknown,4471.911528206711,975.446454596685,979.4215277754498,74537.51770373553
13591000002702,11613,Golden Bud Palm Imports 0B9,SRI LANKA,High,0.7041,0.2764,0.0195,70.4,High Risk,1778.5017300402328,385477.0,3212,2522.3636363636365,11,1.0,0.0,0.0,0.0,No Sales History,0.0,0.0,Unknown,0.0,0.0,0.0,1778.5017300402328
13591000002706,11615,Ceylon Rosewood Exports,SIERRA LEONE,High,0.6526,0.0478,0.2996,65.3,Medium Risk,2072.57,598981.8,278,278.0,1,1.0,0.0,0.0,4.0,High Value One-Off,85.0,3.0,RETAIL,0.0,0.0,0.0,2072.57
13591000002710,11617,Darjeeling Jasmine Beverages,SRI LANKA,High,0.9587,0.022,0.0193,95.9,High Risk,28.28002710462719,8163.3,324,324.0,1,0.0,0.0,0.0,3.0,Strategic High-Value,6.0,1.0,RETAIL,0.0,0.0,0.0,28.28002710462719
13591000002728,11626,White Pearl Jasmine Holdings,SRI LANKA,High,0.8818,0.1024,0.0158,88.2,High Risk,1214.961100767481,360490.0,188,61.55555555555556,9,0.0,0.0,0.0,4.0,High Value One-Off,20.0,3.0,FOOD SERVICE,409.5001001525062,19.87531775243169,351.9973812279966,433.58830163454644
13591000002730,11627,White Pearl Sage Beverages,MALAYSIA,High,0.7677,0.0957,0.1367,76.8,High Risk,220858.70347997482,65936911.2,612,105.16666666666667,6,0.0,0.0,0.0,4.0,High Value One-Off,214.0,3.0,FOOD SERVICE,220852.82362241636,0.0,0.0,5.879857558468567
13591000002736,11631,Ceylon Bamboo Tea Works,SRI LANKA,High,0.9028,0.031,0.0662,90.3,High Risk,511.3443895063377,88020.0,2692,2236.222222222222,9,0.0,0.0,0.0,3.0,Strategic High-Value,19.0,1.0,FOOD SERVICE,0.0,0.0,0.0,511.3443895063377
13591000002746,11636,Herbal Cedar Beverages 5B2,SRI LANKA,High,0.9372,0.0033,0.0595,93.7,High Risk,80.32013700709471,23600.0,490,490.0,1,0.0,0.0,0.0,3.0,Strategic High-Value,5.0,1.0,FOOD SERVICE,0.0,0.0,0.0,80.32013700709471
13591000002748,11639,White Pearl Willow Trading 3F3,UNITED STATES,High,0.8894,0.0302,0.0804,88.9,High Risk,573.2700000000024,10845.0,1656,887.0,2,3.0,1.0,1.0,3.0,Strategic High-Value,54.0,1.0,RETAIL,0.0,0.0,0.0,573.2700000000024
13591000002754,11643,Darjeeling Palm Tea Co. EF2,SRI LANKA,Low,0.0523,0.0263,0.9213,5.2,Low Risk,352.4960563217172,105315.0,0,0.0,1,1.0,0.0,0.0,4.0,High Value One-Off,9.0,2.0,FOOD SERVICE,352.4960563217172,0.0,0.0,0.0
13591000002756,11644,Ceylon Willow Holdings 845,SRI LANKA,High,0.7071,0.04,0.2529,70.7,High Risk,1.649015021432063,482.0,243,243.0,1,0.0,0.0,0.0,3.0,Strategic High-Value,2.0,1.0,FOOD SERVICE,0.0,0.0,0.0,1.649015021432063
13591000002764,11648,Silver Tip Willow Exports 8C3,SRI LANKA,High,0.8862,0.1079,0.0059,88.6,High Risk,121.41523350909819,35990.0,120,41.0,3,0.0,0.0,0.0,4.0,High Value One-Off,22.0,3.0,FOOD SERVICE,41.52293915474133,0.0,0.0,79.89229435435686
13591000002768,11650,Silver Tip Bamboo Beverages 3F6,SRI LANKA,Low,0.0268,0.0292,0.9441,2.7,Low Risk,376.180049655298,112395.0,0,0.0,1,0.0,0.0,0.0,4.0,High Value One-Off,19.0,3.0,RETAIL,376.180049655298,0.0,0.0,0.0
13591000002774,11653,Black Gold Maple Exports,SRI LANKA,High,0.7895,0.1946,0.0159,79.0,High Risk,662.4926798119158,196588.0,104,46.0,5,0.0,0.0,0.0,4.0,High Value One-Off,4.0,2.0,FOOD SERVICE,310.7101035223984,233.9218844202133,0.0,117.8606918693041
13591000002796,11665,White Pearl Bamboo Beverages,SRI LANKA,Low,0.1805,0.0088,0.8107,18.0,Low Risk,308.4196639634632,92112.0,0,0.0,1,2.0,0.0,0.0,3.0,Strategic High-Value,12.0,1.0,RETAIL,308.4196639634632,0.0,0.0,0.0
13591000002818,11676,Oolong Clover Tea Co.,SRI LANKA,Medium,0.1708,0.7307,0.0985,17.1,Low Risk,400.26336999241676,119475.0,11,3.5,4,0.0,0.0,0.0,3.0,Strategic High-Value,2.0,1.0,RETAIL,400.26336999241676,0.0,0.0,0.0
13591000002830,11682,GreenLeaf Sage Trading 60A,SRI LANKA,High,0.9488,0.03,0.0213,94.9,High Risk,3756.015082469114,812621.2,1327,1294.5,6,0.0,0.0,0.0,4.0,High Value One-Off,111.0,2.0,RETAIL,0.0,0.0,0.0,3756.015082469114
13591000002838,11686,White Pearl Orchid Trading,SRI LANKA,High,0.8735,0.014,0.1125,87.4,High Risk,80.50236157031931,24000.0,3,3.0,1,0.0,0.0,0.0,4.0,High Value One-Off,15.0,3.0,FOOD SERVICE,80.50236157031931,0.0,0.0,0.0
13591000002844,11689,Darjeeling Hibiscus Tea Co. 05A,SRI LANKA,Low,0.1079,0.002,0.8901,10.8,Low Risk,133.5075664344713,39825.0,0,0.0,1,0.0,0.0,0.0,4.0,High Value One-Off,2.0,2.0,RETAIL,133.5075664344713,0.0,0.0,0.0
13591000002858,11696,TeaLeaf Clover Trading,SRI LANKA,High,0.8753,0.02,0.1047,87.5,High Risk,337.1618804319306,99460.0,73,73.0,1,0.0,0.0,0.0,4.0,High Value One-Off,9.0,2.0,FOOD SERVICE,0.0,0.0,337.1618804319306,0.0
13591000002870,11702,Assam Fern Holdings,SRI LANKA,High,0.9388,0.0075,0.0537,93.9,High Risk,45.02140526634315,14112.0,854,854.0,1,0.0,0.0,0.0,4.0,High Value One-Off,17.0,2.0,FOOD SERVICE,0.0,0.0,0.0,45.02140526634315
13591000002880,11707,Herbal Orchid Beverages,SRI LANKA,High,0.8075,0.1529,0.0397,80.8,High Risk,5173.358266527014,1541429.2,450,61.22222222222222,9,1.0,0.0,0.0,4.0,High Value One-Off,146.0,3.0,RETAIL,3011.931467794434,1914.240907833014,0.0,247.1858908995661
13591000002904,11721,White Pearl Willow Tea Co.,SRI LANKA,High,0.509,0.4204,0.0706,50.9,Medium Risk,953.892479065814,284808.5,45,27.666666666666668,3,0.0,0.0,0.0,4.0,High Value One-Off,91.0,2.0,RETAIL,476.16156272391834,477.7309163418956,0.0,0.0
13591000002914,11730,Sencha Jasmine Beverages A68,PAKISTAN,High,0.9039,0.02,0.0761,90.4,High Risk,87.0,17186.9,1595,1595.0,1,1.0,0.0,0.0,4.0,High Value One-Off,58.0,2.0,FOOD SERVICE,0.0,0.0,0.0,87.0
13591000002920,11733,Sencha Maple Distributors 2E8,SRI LANKA,Medium,0.2655,0.5095,0.2251,26.6,Low Risk,1025.5020875137598,305915.0,46,19.0,3,0.0,0.0,0.0,4.0,High Value One-Off,24.0,3.0,FOOD SERVICE,395.0119515984529,630.490135915307,0.0,0.0
13591000002922,11734,GreenLeaf Lotus Imports 046,SAUDI ARABIA,High,0.542,0.1419,0.3162,54.2,Medium Risk,181570.16999999998,52251906.199999996,275,269.0,2,0.0,0.0,0.0,3.0,Strategic High-Value,29.0,1.0,RETAIL,0.0,0.0,0.0,181570.16999999998
13591000002928,11741,Black Gold Ivy Exports,SRI LANKA,Medium,0.3222,0.6424,0.0354,32.2,Medium Risk,3551.4144036822254,1058321.5,15,6.375,8,8.0,0.0,0.0,4.0,High Value One-Off,72.0,3.0,RETAIL,3551.4144036822254,0.0,0.0,0.0
13591000002936,11751,Oolong Hibiscus Imports,SRI LANKA,High,0.8191,0.1128,0.0681,81.9,High Risk,509.15738232001627,154436.9,546,536.8,5,1.0,0.0,1.0,4.0,High Value One-Off,27.0,3.0,FOOD SERVICE,0.0,0.0,0.0,509.15738232001627
13722000002565,12245,Darjeeling Jasmine Holdings,SRI LANKA,High,0.9134,0.0543,0.0324,91.3,High Risk,93.46856029680777,27915.0,566,303.5,2,0.0,0.0,0.0,4.0,High Value One-Off,8.0,2.0,FOOD SERVICE,0.0,85.94324765351327,0.0,7.525312643294495
13759000012533,12682,Silver Tip Orchid Distributors,SRI LANKA,Low,0.2619,0.1792,0.5589,26.2,Low Risk,710.9169879710605,212400.0,0,0.0,2,2.0,0.0,0.0,4.0,High Value One-Off,11.0,3.0,FOOD SERVICE,710.9169879710605,0.0,0.0,0.0
1384110000013,12713,Darjeeling Maple Exports 7C0,SRI LANKA,High,0.9798,0.0,0.0202,98.0,High Risk,701.181140246988,208400.0,37,37.0,1,0.0,0.0,0.0,1.0,High Frequency Buyers,2.0,1.0,GLOBAL,0.0,701.181140246988,0.0,0.0
13878000002831,12391,Golden Bud Clover Beverages 2D0,LONDON,High,0.951,0.0,0.049,95.1,High Risk,2115.840376522409,680653.2,664,664.0,1,1.0,0.0,0.0,1.0,High Frequency Buyers,4.0,1.0,GLOBAL,0.0,0.0,0.0,2115.840376522409
13981000004981,12486,Sencha Bamboo Holdings 9A5,SRI LANKA,Low,0.3255,0.0285,0.646,32.6,Medium Risk,92.81408765893951,27730.0,0,0.0,1,1.0,0.0,0.0,3.0,Strategic High-Value,5.0,1.0,GLOBAL,92.81408765893951,0.0,0.0,0.0
13997000008208,12639,Matcha Hibiscus Distributors 305,NETHERLANDS,High,0.8075,0.11,0.0825,80.8,High Risk,60955.18321513411,18167175.0,54,40.5,2,1.0,0.0,0.0,4.0,High Value One-Off,175.0,2.0,FOOD SERVICE,54429.22431645006,6525.958898684043,0.0,0.0
13997000008222,12640,Darjeeling Hibiscus Tea Works,SPAIN,High,0.6352,0.1962,0.1686,63.5,Medium Risk,99647.39579927576,29735031.400000002,325,108.4,5,0.0,0.0,0.0,1.0,High Frequency Buyers,72.0,1.0,FOOD SERVICE,99538.14675351934,0.0,0.0,109.24904575641257
1402660000028,12714,White Pearl Fern Trading,SRI LANKA,Medium,0.3176,0.6193,0.0631,31.8,Medium Risk,77.16782940836522,23010.0,21,10.5,2,0.0,0.0,0.0,1.0,High Frequency Buyers,6.0,1.0,FOOD SERVICE,77.16782940836522,0.0,0.0,0.0
1420330000841,12826,Oolong Lotus Tea Co. F1D,MALDIVES,High,0.8135,0.1592,0.0273,81.4,High Risk,2695.3599999999997,799423.8999999999,74,59.0,2,3.0,0.0,0.0,0.0,No Sales History,0.0,0.0,Unknown,0.0,848.03,1847.33,0.0
1421880000094,12746,Herbal Jasmine Tea Works,SRI LANKA,High,0.9722,0.0,0.0278,97.2,High Risk,15.06504160519388,4400.0,165,165.0,1,0.0,0.0,0.0,1.0,High Frequency Buyers,3.0,1.0,GLOBAL,0.0,0.0,0.0,15.06504160519388
14220000009287,12609,Silver Tip Willow Exports,UNITED KINGDOM,High,0.8417,0.0728,0.0855,84.2,High Risk,3915.3999999999996,1155777.9,471,338.75,4,9.0,1.0,0.0,1.0,High Frequency Buyers,3.0,1.0,RETAIL,0.0,0.0,0.0,3915.3999999999996
14322000003939,12350,Assam Lotus Tea Works,GERMANY,Medium,0.193,0.409,0.398,19.3,Low Risk,212782.44999999998,63576693.9,165,55.0,3,0.0,1.0,0.0,3.0,Strategic High-Value,34.0,1.0,FOOD SERVICE,212746.44999999998,0.0,0.0,36.0
14377000013069,12618,Silver Tip Bamboo Trading 132,SRI LANKA,Low,0.0674,0.0171,0.9155,6.7,Low Risk,98.29095061731286,29376.0,0,0.0,1,0.0,0.0,0.0,4.0,High Value One-Off,7.0,3.0,FOOD SERVICE,98.29095061731286,0.0,0.0,0.0
1440110000786,12875,GreenLeaf Sage Trading,SRI LANKA,Low,0.2276,0.0235,0.7489,22.8,Low Risk,143.8709024184339,42912.0,0,0.0,1,0.0,0.0,0.0,1.0,High Frequency Buyers,6.0,1.0,RETAIL,143.8709024184339,0.0,0.0,0.0
14409000001093,12232,Black Gold Rosewood Distributors 274,SRI LANKA,High,0.8512,0.0954,0.0535,85.1,High Risk,4279.048321051954,1337303.6,826,525.0714285714286,42,1.0,0.0,0.0,4.0,High Value One-Off,169.0,2.0,RETAIL,133.80602510172898,16.98370360404299,21.72251771803336,4106.5360746281485
14409000001162,12233,Ceylon Lotus Holdings,PHILIPPINES,Low,0.3244,0.0354,0.6402,32.4,Medium Risk,37453.65,11177682.3,0,0.0,1,0.0,0.0,0.0,3.0,Strategic High-Value,5.0,1.0,RETAIL,37453.65,0.0,0.0,0.0
14422000008588,12655,Golden Bud Fern Trading 99F,SRI LANKA,High,0.9046,0.002,0.0934,90.5,High Risk,112.8557669954501,33642.2,431,431.0,1,0.0,0.0,0.0,1.0,High Frequency Buyers,1.0,1.0,GLOBAL,0.0,0.0,0.0,112.8557669954501
14456000000010,11797,Matcha Ivy Tea Co.,EGYPT,High,0.8863,0.086,0.0277,88.6,High Risk,118944.64000000001,35457482.0,530,255.55,20,2.0,0.0,0.0,4.0,High Value One-Off,91.0,2.0,FOOD SERVICE,117668.42000000001,37.5,60.0,1178.72
14520000002132,12333,Silver Tip Fern Holdings 49F,SRI LANKA,High,0.7615,0.1345,0.1041,76.1,High Risk,326.5283786341594,97440.0,14,8.333333333333334,3,2.0,0.0,0.0,4.0,High Value One-Off,50.0,2.0,RETAIL,326.5283786341594,0.0,0.0,0.0
14546000007966,12496,Oolong Clover Beverages,UNITED STATES,High,0.86,0.0534,0.0866,86.0,High Risk,1114.619999999999,334099.9,889,464.0,2,0.0,0.0,0.0,4.0,High Value One-Off,17.0,2.0,RETAIL,0.0,1029.880000000001,0.0,84.73999999999796
14573000005544,12538,Assam Willow Distributors,CANADA,Medium,0.1194,0.7878,0.0929,11.9,Low Risk,51278.0,15273836.0,14,7.0,2,0.0,0.0,0.0,3.0,Strategic High-Value,6.0,1.0,FOOD SERVICE,51278.0,0.0,0.0,0.0
